a,b
-39.396824,-56.75955
-15.457594,66.06621
-28.511295,-30.215466
-29.431765,38.15017
72.56545,-37.966133
-56.41795,-50.600105
58.28612,46.95807
-72.35863,-15.6583605
-58.083187,-33.140587
-33.21283,70.41204
-34.614895,-18.91813
-0.30668917,-68.41232
-80.340805,-24.698118
-78.545616,10.514674
-22.852873,77.550545
29.151426,31.098188
-24.43381,70.731346
33.175888,25.9863
-53.775536,-44.677757
80.69048,-18.33905
2.7131782,36.503395
60.76893,-5.6840205
-1.5676162,49.886898
18.091574,41.20774
-21.738234,-21.46015
-32.790222,-20.84579
3.7499504,-1.4257658
-20.283606,33.899803
-48.88726,-21.208565
29.257792,-38.420998
39.369446,-61.35102
-4.4985523,27.060905
-1.7412298,-7.0774117
-35.481133,39.545296
4.565112,40.250618
6.2797847,-82.30985
-72.88963,3.356102
-7.2845554,-38.29752
63.9384,24.212414
-38.11979,-43.323036
41.250587,-9.60596
82.58564,-20.868298
66.634605,44.053898
-8.913349,21.31554
28.847849,-56.511402
-18.52933,-21.991968
-11.271479,29.784233
45.0585,14.192619
15.559965,61.13662
-2.0094597,23.804886
-5.9077606,17.512264
-60.227226,-5.304007
2.5651417,-69.62153
75.86448,37.47305
-1.5225517,0.82958305
10.977537,-88.714264
-21.3525,-10.571338
-23.933653,-5.843366
25.863642,-42.50145
52.919735,26.150232
-45.234524,-63.54115
-45.85793,-51.04835
-35.926884,-59.948498
-25.586428,40.903816
85.272896,-30.277508
-30.727182,73.00852
51.079845,55.21366
-42.547554,-35.14425
-23.803665,61.088295
-26.610165,31.476969
-51.110935,-46.628918
42.430702,1.0332034
-26.964157,-14.727777
-43.73957,-53.15644
-62.15817,6.998542
-63.544083,-41.469666
77.87799,-43.966045
16.954268,26.372587
56.071472,-18.773588
-9.800496,10.254037
-3.5022893,-72.43759
-7.986213,-12.246202
-86.18834,-11.198703
-57.032684,-50.49057
4.9663043,-0.25330037
-66.10035,-27.576725
54.49756,14.825573
-5.629364,-13.048757
6.6689553,-74.257256
-72.35319,-30.635572
-27.886723,41.467056
7.241825,-84.78975
19.519651,39.305237
72.08554,47.149933
1.6824725,55.497753
-35.535404,3.478055
-54.295082,19.315174
-64.92553,-6.265939
-50.800022,-21.659716
-14.027111,72.56496
-12.72876,-46.646217
25.309444,7.3675632
-12.662,11.805941
8.774278,-13.821365
-22.92479,-14.56368
29.935822,33.850662
52.727833,46.48746
-17.736885,-15.707002
-57.01838,44.61058
-63.447983,23.690105
-15.695915,-47.794117
-7.546025,40.6221
-26.948008,70.48796
37.412575,-64.298004
22.475399,-29.04563
38.519375,-47.382984
5.0828905,23.84736
12.480869,42.787807
-58.05832,-17.599829
-73.37498,-29.652588
58.26131,-28.432507
-56.98638,-4.803847
-31.646818,49.665146
3.174629,27.41743
54.70217,29.971176
22.463951,-35.60849
-36.51583,-24.679077
12.182845,-30.98086
43.216766,-39.59131
-51.253338,-21.804647
57.20681,-17.982311
34.17879,-58.12997
39.457302,-38.499138
66.97632,41.90455
-31.8067,-18.84391
-1.8760486,10.907957
-73.345116,-38.2392
-22.326517,-3.866049
-21.80649,66.53991
51.658142,3.391268
-30.47648,-29.039602
42.846985,-52.8365
-51.355675,-46.901638
-34.76394,-26.172338
-23.380987,60.391026
70.93616,-23.70336
2.4297452,36.54613
82.70253,-11.096135
-3.8053608,-68.62035
-56.607742,-26.81843
6.488471,-92.9904
75.817215,-19.172844
-76.661766,-15.608794
68.06348,23.569668
-31.516514,-26.912296
-81.65189,9.939204
37.94213,-15.293035
-17.60181,32.014908
-6.6956863,-21.108566
-49.9144,-38.51783
75.35523,45.420673
8.985888,7.395259
76.9821,-26.317766
52.98572,27.006828
12.1585245,-78.20058
-44.52515,-1.6821784
2.5950236,-8.093524
6.0940003,0.87793946
44.906544,-59.399532
-56.497826,-48.244625
-9.092547,29.3314
33.20108,27.7812
-34.775196,38.983093
42.78315,1.6667958
65.77384,-16.63583
24.613865,16.94208
72.12115,32.49275
84.17258,-28.352987
-55.04266,-4.240068
53.577732,68.783264
9.152899,35.241726
-23.433084,35.718006
39.61263,19.777758
54.389587,34.666214
-14.906013,54.67897
0.5865794,66.65958
-25.371143,39.263844
-76.04101,1.3127937
-11.541765,-75.482216
-10.202906,20.054462
57.631107,-29.407887
-36.0148,-8.374292
28.371603,32.153538
34.426003,4.28939
-28.82345,-5.5712795
50.60996,12.558116
-33.35157,48.024178
40.071438,5.3659077
18.307173,43.704624
5.0871778,45.530178
13.030198,-42.439007
-56.795116,-14.4119215
6.632243,-97.36542
-16.340765,31.531338
-24.441597,30.525885
-31.661867,27.229452
-39.658512,-41.445587
-4.0553136,10.481513
-26.36367,-4.1943693
46.232666,-46.552666
41.082767,6.346108
-2.0382159,44.056076
83.66331,-26.484962
-54.062912,-10.1785345
4.819804,-96.776276
-31.142038,39.567776
-41.61109,74.545616
-19.659946,29.30153
-3.1234562,-82.80105
-24.224161,29.466682
-7.4055843,-76.49618
77.720566,-43.84244
-69.12259,14.18448
77.70895,-28.055004
-45.016113,-4.749515
45.23639,9.945039
-5.3011727,55.1569
78.0285,-17.706116
-51.616566,-30.419737
16.103569,-32.258625
-44.628403,-25.176233
-54.54185,-36.638554
-53.52416,-54.79218
5.823698,59.895054
43.813274,-46.452744
-71.335785,-28.883171
42.848484,-65.59656
4.588036,60.606567
84.66704,-10.11388
7.215817,-1.5691669
-1.7400389,14.172422
39.948658,-61.130936
-0.2569782,32.07215
-54.621674,-45.666824
-77.25734,-11.70024
59.204315,-16.745281
-7.5860047,-31.69875
54.01291,57.54936
-4.9826574,-68.147
15.907819,-36.986618
45.618637,6.309527
54.588398,47.16808
2.9488165,-8.004977
21.303295,9.40523
-75.85544,-21.743435
40.89468,-52.95415
-85.55745,-11.54635
-21.693316,76.04021
5.585038,-95.743256
-4.150014,-55.896187
4.4204087,30.833239
-10.558712,29.403294
-46.848755,-52.95495
55.522034,47.25581
43.31813,-68.946686
4.032603,11.542777
0.010203148,19.940372
11.716585,-24.626781
-11.3893385,-75.37295
-24.899345,33.33498
74.82002,-12.691527
33.803474,3.25394
-76.56789,-21.274443
-3.9771829,65.455574
1.1460621,-77.19093
-11.464848,22.304073
8.746612,-80.13688
-1.7896293,-5.7514925
-82.45986,7.33384
15.94311,43.591534
-40.645226,-46.18733
13.046485,-32.79407
-56.45334,43.486485
-39.631535,-33.708874
-34.111183,78.60445
-15.497025,-25.855406
70.279175,32.06092
46.304386,30.585533
-30.32743,33.20492
-9.146283,28.973234
-3.6207132,-68.85077
44.70111,-58.07267
-65.784805,53.509617
-3.9141617,-56.195633
-40.84187,-47.845676
-65.13611,-11.973154
-50.926823,-47.52863
32.955334,-29.678413
44.490826,46.349422
54.321526,13.235749
-31.946594,51.485043
50.289246,13.139696
-36.002903,81.22897
5.3562956,-95.46585
79.89801,-41.9565
-53.49331,44.146633
-41.87168,-60.14061
37.89683,-63.12372
-55.350636,18.31211
-2.5502098,-4.7072177
-78.17559,11.809894
-5.852982,49.21827
14.214663,13.525361
-65.18002,-17.407621
77.08776,36.90966
-25.51046,45.13486
22.132526,-37.680172
3.8280911,42.314262
45.92881,-65.22154
17.866898,64.509346
-62.970333,24.517773
0.4705487,69.88455
77.436874,36.00518
5.5966887,33.19187
68.52892,-2.622618
-85.256256,-14.216367
81.507965,-13.445852
82.231285,-38.725212
43.095146,46.63459
1.3432763,33.475044
24.76098,-43.195984
-30.681864,39.80412
-9.4856415,-30.072176
-43.12176,-12.679764
-29.716663,-26.650576
-68.62275,12.736469
18.430195,68.244385
14.767362,39.023914
-33.6215,67.986374
25.521109,35.72542
2.029055,-3.571778
-49.467262,-37.285915
-63.326084,23.008055
-75.07792,-1.0501701
-20.025282,57.55692
43.842983,56.401928
-26.96373,68.125725
75.99418,37.70357
44.943645,-46.4218
-33.157776,-35.748466
-17.02334,-18.479147
-51.83229,-29.829914
-28.189016,-27.669432
7.2352676,-14.253027
2.1940315,-51.135017
-34.571407,34.402737
-11.051171,-19.481857
17.696531,37.260014
71.70894,-37.97685
3.3206291,-78.4324
33.064774,14.865526
36.745205,13.331358
52.913994,-8.301357
-55.964775,-48.68151
-29.43758,-36.287098
-31.624598,1.8648238
20.473976,63.324696
-85.02537,-14.479483
8.901425,65.06127
6.2866573,21.51921
-22.968454,41.833122
-56.043724,43.671917
-26.964737,28.696486
8.5343895,20.527704
11.876452,-24.461727
-1.2637585,66.10098
13.012153,-23.647926
-34.809498,-33.670258
-30.755478,34.305378
11.6856365,-64.519485
11.854002,6.970745
3.5704463,-98.07791
0.95925665,-76.890724
1.1322733,-80.29978
39.036743,-8.334381
-11.380577,-83.07193
-9.097521,24.234892
53.98855,37.219555
-4.6661425,-67.22906
-36.28611,38.05383
-16.773642,63.05317
9.935218,-82.173645
53.481213,-15.76645
-7.3545494,32.223087
-37.047344,37.83733
-59.28295,3.0465248
-21.387491,81.02557
-33.17358,-32.82293
-26.978477,-23.342983
46.030014,12.882623
-34.014908,0.082447
0.9962197,-80.92022
-42.323338,-34.773167
15.109341,-32.838543
-38.58552,-6.7847114
43.81928,28.423542
53.104336,-22.080189
-63.562508,-15.255927
27.584538,29.957964
53.029182,-8.54267
-3.7155297,14.158818
-8.853415,-35.12372
-37.281895,79.967964
10.890959,-82.90097
16.404268,-25.91346
-57.38184,71.42003
-67.189095,13.234937
-2.960897,-55.484028
71.38449,29.90435
-49.9685,-23.452654
14.537654,39.241215
46.50586,57.018814
7.1583977,8.899355
10.724667,-0.41648278
0.06474376,-7.5369806
-62.056057,52.432175
13.0277405,-40.35315
-58.175533,-16.248213
15.877469,-32.73251
-16.383099,-22.717445
-0.15098429,68.473045
-52.083267,-46.85567
-55.826622,-16.89293
31.188473,-30.668627
10.72946,22.54276
-29.864786,28.173737
31.580177,-0.9788692
59.81372,50.36705
-76.33949,14.9368
5.732807,31.364738
8.082601,-74.9437
-24.6249,53.719177
-17.201788,67.50602
-81.628975,-7.792479
-18.795225,62.98901
4.1310687,39.63095
52.632023,12.912844
-49.761562,-21.715452
-8.86601,-79.819756
-71.23331,2.6029594
-22.819141,56.196648
-2.7279067,-0.8905054
81.031334,-39.224365
-0.051521618,-69.84385
5.8282037,-68.35203
60.568233,49.682537
45.96963,44.098778
-46.33945,-48.79996
12.923646,-36.136982
38.5629,-55.748142
51.52597,11.309043
49.118504,-40.76348
82.9922,-17.624414
19.901346,-5.897709
-34.92828,2.1104257
44.278877,-39.253845
-78.145905,0.51100606
-56.589394,3.2723486
19.815557,-5.9780803
5.9279747,-97.82596
39.389427,-7.6814466
-0.764761,66.42723
-73.34694,36.093056
4.2392664,-51.871986
70.82194,-20.654211
1.7817786,-65.665924
-78.75193,13.091545
56.27219,26.445436
-12.358783,14.914724
39.589825,-68.83594
-61.06769,44.908714
37.53356,19.271091
0.02357954,-72.03902
-12.123176,20.718521
18.525263,30.645615
-34.622677,-19.50943
-35.091057,77.742615
52.6021,65.46027
39.320103,-8.453085
32.88026,27.26364
-20.844265,32.818394
-39.71728,-24.260746
53.622105,-15.909965
51.252644,65.536354
14.994415,68.64208
70.248665,-40.186623
-25.943333,66.16867
11.397341,6.6077943
-5.2426915,31.019037
-3.6005628,62.22993
0.7192577,70.56007
-69.88822,-12.458762
75.89172,31.728123
-62.14579,-34.97933
-9.992777,30.523397
-59.316803,-12.145434
73.57247,-5.0718017
78.327934,-25.612705
-31.668198,74.64036
-75.473816,-15.633892
-4.937808,-67.00589
-58.120934,-16.47618
56.00903,46.72496
4.9571576,-0.17569712
11.071094,-73.95229
56.572693,8.928359
-5.8565845,52.428185
-55.075478,4.0781775
-26.795502,63.79973
78.75195,39.67337
-8.759991,-23.118048
36.188824,2.0632417
-63.125946,-9.158402
68.2169,43.132908
27.66277,30.687412
-53.56144,-13.90654
19.389904,67.75254
-80.43158,0.9570135
-41.68033,-42.35658
-44.26527,-39.847256
44.924595,-57.959866
-31.415339,25.694746
11.970973,-76.40541
-40.27871,-45.80378
-26.966978,1.8267806
67.70506,43.2778
-38.527863,-35.75105
-76.48727,-14.78968
3.2786438,-75.8455
1.7956799,60.269436
47.009182,19.12132
78.1641,-42.90883
-27.963696,-21.380962
47.329884,-64.681435
25.496845,-43.130413
44.39373,-59.72665
-1.2829565,2.2964423
-58.498047,42.42092
81.12107,-37.97384
-22.973745,80.37137
-13.223174,50.644005
-44.298744,-64.616974
-32.306793,42.74975
-3.1561155,-69.16837
15.633864,-25.687258
-39.1115,32.449585
63.472332,45.851746
29.73219,-53.089203
10.399813,-1.3097222
19.466484,-28.943726
60.660812,-11.352601
19.050844,53.05253
5.52823,-97.98239
-40.245655,-9.043351
-47.03979,-24.012472
-77.032845,6.857749
-22.903706,79.78691
42.406902,-57.41436
-53.10965,22.298578
-4.088482,-56.504
-60.45225,51.16923
-62.241024,8.271246
-7.7444553,48.71451
30.84319,4.0186357
-42.604744,3.254061
2.1091173,-52.816696
1.2528528,70.91256
-10.664736,55.149677
-40.684822,-16.66664
-17.68564,27.516062
-40.475914,-16.292742
43.629753,-37.92722
36.278065,43.664833
-79.69,-20.83832
-6.4087844,1.5188993
-32.103054,57.952877
4.0582213,38.50013
-33.863384,-32.39736
-2.5933654,-81.340126
58.91522,-28.72063
-6.8847203,-33.524975
-1.4842024,-2.8736756
69.7998,-3.152616
-13.375039,-15.13947
-26.908762,70.47895
8.025903,13.147826
-47.308445,-19.794226
39.791138,-37.757366
57.784103,53.770367
29.680395,17.317928
39.29357,-38.48603
-44.563366,-10.804923
19.296438,40.922375
16.711414,26.245123
-60.333065,44.01802
-2.1059813,31.890787
78.274864,-28.896862
-53.78759,19.040005
69.92669,-24.155117
12.539367,-23.381216
1.8857147,-87.44878
34.213978,-0.11267942
-78.47579,2.939984
-11.463807,-72.89653
-1.4865685,14.108775
5.6570525,-0.49453244
76.46452,-28.525473
-13.652,-80.4231
42.653717,3.6919603
43.947918,-2.3573492
-27.633247,68.40482
-18.490463,53.66377
40.107094,4.1924515
30.613468,-4.878675
-66.05568,6.5924273
-35.524235,-21.559462
12.196806,-23.775507
5.1436243,-85.924934
59.06665,52.22469
-34.915615,-37.8804
46.672054,62.258602
-27.024616,-21.823008
-38.240654,-25.646399
-73.45162,-32.680286
-14.994913,28.763855
-0.07668321,-70.83581
-53.9885,4.8550844
-63.01873,-9.080217
-0.95026493,64.044014
45.10346,44.072598
-23.852242,55.992165
5.859177,-86.939606
-78.0994,-16.981688
-14.165589,-45.933693
-36.9414,52.96033
-9.389153,40.94642
-1.500387,-80.251175
-8.70674,35.825687
52.58008,60.6842
2.7693114,-0.78081644
-6.1237392,30.655123
-23.960716,54.54782
49.560234,64.15189
-18.40349,47.781563
12.448302,-23.296396
44.89771,8.2516575
-67.0039,-25.828257
54.70772,-20.51527
13.740798,11.763454
-28.13789,0.18282345
42.380577,-68.98014
37.37512,-42.321808
-57.53604,18.935064
-11.570282,-81.061165
-24.801702,73.64231
-38.560574,75.30579
34.852013,-30.392124
39.708736,45.50025
-50.70078,-49.83326
-47.063663,-47.59511
4.3113694,28.545359
16.036919,-37.102814
6.8911586,-4.7179227
68.8738,42.29297
2.487577,-50.578728
-4.502108,0.9427114
2.4659998,-8.081971
-7.1849923,38.32376
-63.319298,-21.388655
52.15606,9.982607
64.202065,19.947943
4.1212835,-69.93858
64.30038,20.397522
-36.07224,-12.587798
-15.907225,-46.733932
-40.40005,-2.7525904
-34.315403,28.93963
-1.5190991,54.182438
13.392453,30.071785
-5.5172873,61.36061
-59.926765,-50.629208
74.32914,-16.972517
58.264503,37.52468
75.92848,36.366234
49.359745,-19.145475
7.797548,-68.98604
64.80204,42.32206
31.936731,2.6387737
23.20735,12.971621
71.32744,30.392149
56.4964,31.323406
5.4098763,18.59098
58.398285,52.789913
52.091698,45.80812
-78.76252,12.710823
-29.628517,48.7999
-63.530083,-20.867838
-18.330574,61.2825
-5.887244,-70.922195
6.080455,-7.2126226
22.87773,17.414516
-6.262072,-86.32827
-40.619335,-10.53834
42.739063,-70.22112
53.691505,49.746517
60.361015,52.340504
2.45863,-64.82956
52.91457,6.390834
-67.21549,-9.016945
-28.463573,44.04798
15.8501625,-65.22902
-33.056637,78.110405
6.427077,9.5027
-35.984116,-24.89235
-42.845924,-30.921305
82.833405,-27.674145
-47.783337,-54.37576
-81.04695,11.0315275
-30.456064,37.608383
75.77317,-5.065296
76.466545,47.372345
68.074745,42.96983
54.976166,-3.1565661
44.828358,0.96822315
-31.2891,43.49824
15.942607,8.639679
-40.14227,-22.498432
10.070738,0.3326782
-21.389929,45.003517
38.92661,-68.869316
52.949223,63.22279
8.483074,9.815627
-28.090204,-17.539907
71.383896,-24.569069
-17.055017,-18.176685
2.0164325,66.98753
72.52693,-33.958424
-36.36576,-36.161808
11.96028,-25.070972
1.5682966,41.535557
53.055065,56.078068
-66.47815,-16.075579
-18.824617,70.02094
58.917778,-30.285141
-20.557734,45.819427
25.8243,44.08678
-51.14492,-18.02889
42.410862,-66.46739
-30.93146,70.19481
79.78586,-22.114208
-68.12326,-7.81493
71.23267,-40.04058
17.57277,65.25913
60.855316,38.116093
0.15996796,-5.9457154
71.49921,-25.356123
2.9027078,-77.713036
72.07227,-15.795251
-8.8838215,-14.047893
31.867178,81.98532
75.93738,37.663094
-74.381805,-35.075512
80.05148,-38.90453
-61.141075,50.897648
-30.284245,-22.015516
39.7343,-3.2614233
6.929347,-93.38118
5.4922614,-0.8744791
86.66601,-28.01552
78.310196,-18.618292
-5.909575,71.08773
4.2127213,27.279898
73.263245,-16.148844
12.989709,-42.300777
14.2614155,26.019602
-41.814632,-29.989832
-31.49135,49.95559
-31.15424,4.517382
-67.476616,56.90401
-51.6503,-43.46763
9.213446,18.434565
-50.531727,-1.0427072
45.516315,2.4617047
15.371205,31.024982
20.48289,-3.3343248
-13.153183,-46.01284
-25.101059,23.101917
-4.9022603,11.316156
40.612892,-66.73223
36.768406,2.9485898
-80.97045,-21.643799
-29.351442,26.350592
-10.5958605,39.767715
36.788864,-0.14856727
-57.993565,-38.488262
-57.570263,4.9362807
1.677227,55.585506
-23.39601,41.432583
13.633355,-29.505405
52.060036,1.0390546
-81.365395,-12.496398
80.655106,-17.566277
18.210476,-57.813152
-29.021898,33.325874
-84.95682,-14.580031
38.139923,45.586266
17.37649,-38.32336
-30.901981,-19.438066
16.204834,62.741894
44.84389,46.30673
-33.783714,52.57496
2.5759468,-1.3722838
62.24936,24.195501
7.119032,-93.417114
10.447109,10.757924
0.5848469,47.98805
-20.469713,49.5877
14.958313,40.876976
-50.33327,-54.61605
71.451126,33.034813
76.00644,37.6597
37.38137,-1.2374948
10.180495,66.947075
21.662746,-9.242564
-55.760693,21.403015
66.7547,-18.097183
-65.77331,6.731714
63.47299,28.17201
57.232132,-16.1839
15.089569,-39.076714
60.642643,-8.207796
51.51544,40.279877
47.104885,45.734528
-9.00773,-34.234097
74.000946,29.490396
63.33506,46.028023
7.758867,26.210371
10.994116,67.33789
22.923252,41.2453
21.071674,-4.895147
11.49935,-3.2594886
45.4009,-45.60045
-78.64639,10.345158
-32.476124,37.736687
-58.78761,5.988965
-49.256523,-52.98259
2.2022688,2.246851
50.330997,49.381638
70.90257,50.628883
-34.53691,74.44234
62.601894,-3.0198576
46.399986,12.576309
80.45929,-35.970745
48.384415,65.09213
-36.080875,0.31667113
52.326206,48.45884
-41.676453,-30.421328
69.40884,-7.730628
-12.349404,-17.924133
70.001335,47.647556
-56.704533,42.765434
16.38973,-40.25118
-39.530567,-28.823936
-36.73168,1.5535195
-21.876125,75.79773
-53.400524,-9.900411
-30.00687,70.344124
-10.924934,55.727646
-13.933634,-37.44552
-53.32355,-55.89351
-28.773956,-31.284739
81.09313,-28.705942
-76.01439,-21.007696
-18.411158,62.217022
-39.222416,-5.7343187
3.9435527,-63.66016
15.452462,30.250044
16.224003,51.19018
45.612328,-55.479744
20.061678,37.324116
28.899456,-35.55265
75.62569,-10.469704
5.0907965,-6.715775
-41.701725,-47.467186
-3.998576,-31.345917
-10.588427,-9.879134
-11.730032,46.77662
-3.3379796,-2.836547
65.262215,46.130894
-27.09968,71.536125
75.34828,38.554504
4.5865645,-96.12745
-39.639767,-5.1007066
3.7745175,-0.51020133
-41.450798,-33.45835
-60.50178,-2.129165
-0.6649376,33.74955
-38.903133,-29.649582
66.87072,43.90339
57.538742,43.726425
5.489562,-63.90685
-0.8055985,34.528126
14.246262,42.980324
-21.593367,41.387634
48.854385,24.058308
-86.140785,-11.604357
-6.9679313,-35.74699
-26.450974,42.856644
-86.92356,-10.686728
-35.581284,34.28837
11.745843,54.99213
-8.924407,-14.012711
-66.51478,-13.364739
-68.994415,-8.729548
-13.402415,19.013668
-41.232594,-19.584028
58.615456,61.491142
38.16021,2.6693323
74.57851,-4.727556
5.03037,-88.80344
43.835365,-58.282436
55.129993,-31.647757
-36.72943,-56.466835
-4.5829153,29.233786
-55.792686,-2.3637526
71.6834,-15.090186
28.871176,-57.04392
44.67039,48.902424
68.34178,23.591417
75.019936,-14.504704
0.4020969,-7.6139193
27.135044,27.78346
54.412582,10.597878
-18.278774,71.11485
-35.49047,-27.289064
-29.860321,2.9218955
-11.976615,-79.6178
-18.930311,70.31633
-77.70455,-22.90382
44.056828,-51.136543
42.511715,-68.07675
-7.8894224,-24.27535
-35.449253,37.6026
-68.2663,-7.7559047
-60.86227,48.561203
6.00863,-54.296818
-69.19159,-23.84382
67.0004,-13.350189
-13.186184,-46.129066
-62.018677,52.69301
5.7760344,-59.605007
9.295322,44.017136
1.101196,18.283371
-24.857769,-11.401825
24.677721,10.168769
18.238516,-57.795193
42.064625,-57.943188
-49.306118,-21.000599
-5.451194,-69.363815
-65.223114,-11.950247
-61.288406,-18.754492
0.8442494,-59.98161
-53.36051,5.0495105
-60.995712,4.172746
-7.5378246,-77.584946
71.908516,31.57496
-71.229996,-7.7180877
53.200275,66.448715
